"Vintage","Analysis.Date","Analysis.Time","Tank.ID","Anthocyanins..mg.L.Malv.EQ.","Tannins..mg.L.CE.","Total.Iron.Reactive.Phenolics..mg.L.CE."
"2021","Aug 30","16:54",12,"626","256.5","848"
"2021","Aug 30","16:54",1,"541.5","154.6","625.9"
"2021","Aug 30","16:54",2,"554.1","460.9","1248.5"
"2021","Aug 30","16:54",3,"516.5","322","944.9"
"2021","Aug 30","16:54",43,"505.8","39.6","419.3"
"2021","Aug 30","16:54",54,"505.3","203","701.9"
"2021","Aug 30","16:54",46,"737.2","230.8","789.3"
"2021","Aug 30","16:54",75,"699.7","316.6","945.2"
"2021","Aug 30","16:54",35,"419.4","40.1","412"
"2021","Aug 30","16:54",23,"476.7","-56.8","380.3"
"2021","Aug 30","16:54",88,"373.2","-27.3","377.8"
"2021","Aug 30","16:54",66,"688.4","247.6","891.6"
"2021","Aug 30","16:54",44,"679","263.4","915.6"
"2021","Aug 30","16:54",33,"562.3","193.2","774.1"
"2021","Aug 30","16:54",22,"568.7","182.4","705.4"
"2021","Aug 30","16:54",11,"345","81.2","526"
"2021","Aug 30","16:54",13,"478.5","72.8","491.4"
"2021","Aug 30","16:54",18,"380.3","105.9","592.1"
"2021","Aug 30","16:54",86,"784.5","312.2","939.6"
"2021","Aug 30","16:54",76,"750.3","424.8","1139.3"
"2021","Aug 30","16:54",53,"394.8","47.6","424.2"
"2021","Aug 30","16:54",82,"423.8","-20.5","443.9"
"2021","Aug 30","16:54",87,"605.6","199.3","769"
"2021","Aug 30","16:54",24,"366.9","120.8","625.5"
"2021","Aug 30","16:54",34,"320","36.6","420.4"
"2021","Aug 30","16:54",13,"382.4","163","688.1"
"2021","Aug 30","16:54",19,"561.4","122.8","599.5"
"2021","Aug 30","16:54",7,"467.9","-32.8","374"
"2021","Aug 30","16:54",5,"773.2","360.8","1045.3"
"2021","Aug 30","16:54",3,"772.3","479.2","1245.9"
"2021","Aug 30","16:54",8,"508.3","191.6","674.3"
"2021","Aug 30","16:54",56,"424.3","231.9","875.5"
"2021","Aug 30","16:54",35,"358.1","93","559.1"
"2021","Aug 30","16:54",65,"449.5","12.4","482"
"2021","Aug 30","16:54",26,"839.4","453.3","1226.4"
"2021","Aug 30","16:54",24,"758.7","330.3","1018.3"
"2021","Aug 30","16:54",75,"797","549.5","1389.3"
"2021","Aug 30","16:54",97,"529.1","255.6","801.3"
"2021","Aug 30","16:54",12,"575.7","266.9","821.3"
"2021","Aug 30","16:54",1,"574.7","112.4","568.5"
"2021","Aug 30","16:54",2,"434.1","209","801.5"
"2021","Aug 30","16:54",3,"802.5","476.6","1281.9"
"2021","Aug 30","16:54",43,"799.4","434.1","1227.1"
"2021","Aug 30","16:54",54,"781.1","566.6","1435.5"
"2021","Aug 30","16:54",46,"615.6","342","984.1"
"2021","Aug 30","16:54",75,"599.4","296.2","886.7"
"2021","Aug 30","16:54",35,"361.4","139.6","556.6"
"2021","Aug 30","16:54",23,"323.3","109.1","482.4"
"2021","Aug 30","16:54",88,"607.2","310.3","961.9"
"2021","Aug 30","16:54",66,"547.3","255.2","845"
"2021","Aug 30","16:54",44,"572.8","348.3","995.5"
"2021","Aug 30","16:54",33,"367","142.6","546.3"
"2021","Aug 30","16:54",22,"644.4","523.8","1304.9"
"2021","Aug 30","16:54",11,"438.7","94.6","611.2"
"2021","Aug 30","16:54",13,"505.8","39.6","419.3"
"2021","Aug 30","16:54",18,"505.3","203","701.9"
"2021","Aug 30","16:54",86,"385.9","207.2","698.8"
"2021","Aug 30","16:54",76,"409.3","231.4","741.2"
"2021","Aug 30","16:54",53,"494.1","275.2","846.9"
"2021","Aug 30","16:54",82,"486.8","215.4","769.4"
"2021","Aug 30","16:54",87,"698.8","524.6","1333.8"
"2021","Aug 30","16:54",24,"665.2","488.3","1255.4"
"2021","Aug 30","16:54",34,"573.1","262.3","863.8"
"2021","Aug 30","16:54",13,"502.3","232.9","805.6"
"2021","Aug 30","16:54",19,"582.6","180","723.8"
"2021","Aug 30","16:54",7,"735.4","209","767.7"
"2021","Aug 30","16:54",5,"643.1","118.8","607.1"
"2021","Aug 30","16:54",3,"607.1","189.4","714"
"2021","Aug 30","16:54",8,"608.2","374.4","1039.5"
"2021","Aug 30","16:54",56,"644.3","468.3","1214.3"
"2021","Aug 30","16:54",35,"421.5","279.1","837.6"
"2021","Aug 30","16:54",65,"436","307.1","887.4"
"2021","Aug 30","16:54",26,"596","419.6","1152.1"
"2021","Aug 30","16:54",24,"418.1","316.7","880.7"
"2021","Aug 30","16:54",75,"421.7","303.4","845.2"
"2021","Aug 30","16:54",97,"416.9","120.4","566"
"2021","Aug 30","16:54",12,"424.1","365.9","966.6"
"2021","Aug 30","16:54",1,"533.1","255.1","842.3"
"2021","Aug 30","16:54",2,"284.8","6.1","450.3"
"2021","Aug 30","16:54",3,"295.5","-36.6","339.3"
"2021","Aug 30","16:54",43,"302.4","-3.5","432"
"2021","Aug 30","16:54",54,"292.2","122.6","680.7"
"2021","Aug 30","16:54",46,"276","70.5","554.4"
"2021","Aug 30","16:54",24,"305.2","118.8","652.2"
"2021","Aug 30","16:54",34,"484.3","335","1033.7"
"2021","Aug 30","16:54",13,"289.6","47.2","508.4"
"2021","Aug 30","16:54",19,"271.8","264","941.3"
"2021","Aug 30","16:54",7,"288.3","152.1","741.9"
"2021","Aug 30","16:54",5,"279.5","150.6","722.1"
"2021","Aug 30","16:54",3,"295.5","218.6","853.6"
"2021","Aug 30","16:54",8,"283","137.8","680"
"2021","Aug 30","16:54",56,"274.5","39.1","526.4"
"2021","Aug 30","16:54",35,"316.5","-15.3","448.9"
"2021","Aug 30","16:54",65,"292","125.9","672.4"
"2021","Aug 30","16:54",26,"310.8","72","603.3"
"2021","Aug 30","16:54",24,"318.3","7.4","488.4"
"2021","Aug 30","16:54",75,"285.3","189.1","787.4"
"2021","Aug 30","16:54",97,"275.9","270.6","943.6"
"2021","Aug 30","16:54",12,"570.5","773.6","1949.8"
"2021","Aug 30","16:54",24,"516.1","630","1585.3"
"2021","Aug 30","16:54",34,"519","726.1","1796.5"
"2021","Aug 30","16:54",13,"332.7","745.5","1668.2"
"2021","Aug 30","16:54",19,"501.7","1072.1","2892.2"
"2021","Aug 30","16:54",7,"503.7","710.5","1991.8"
"2021","Aug 30","16:54",5,"530.7","571.2","1787.8"
"2021","Aug 30","16:54",3,"486.8","673.5","1845.6"
"2021","Aug 30","16:54",8,"535.9","1272.4","2989.7"
"2021","Aug 30","16:54",56,"569.5","1321.8","3082.7"
"2021","Aug 30","16:54",35,"514.1","492.8","1574.2"
"2021","Aug 30","16:54",65,"494.3","512","1527.9"
"2021","Aug 30","16:54",26,"635.9","903.5","1941.1"
"2021","Aug 30","16:54",24,"586.1","889.9","1809.1"
"2021","Aug 30","16:54",75,"616","867.1","1807.1"
"2021","Aug 30","16:54",97,"653.4","855.7","1668.6"
"2021","Aug 30","16:54",12,"623.4","994.1","2088.5"
"2021","Aug 30","16:54",1,"655.7","911.1","1716.4"
"2021","Aug 30","16:54",2,"633","956.6","1733.6"
"2021","Aug 30","16:54",3,"704.1","862.5","1651.9"
"2021","Aug 30","16:54",43,"1208.7","494.8","1477.5"
"2021","Aug 30","16:54",54,"698.2","965.7","2248.9"
"2021","Aug 30","16:54",46,"1243.8","1101.5","2678.3"
"2021","Aug 30","16:54",75,"757","1465.1","3124.5"
"2021","Aug 30","16:54",35,"1138.2","937.2","2224.2"
"2021","Aug 30","16:54",23,"1261.6","1150.8","2740"
"2021","Aug 30","16:54",88,"1280.9","1054.5","2510"
"2021","Aug 30","16:54",66,"743","1225.2","2634.7"
"2021","Aug 30","16:54",44,"995.6","613.1","1668.5"
"2021","Aug 30","16:54",33,"1119.7","767","1917.6"
"2021","Aug 30","16:54",22,"953.7","723.2","1997.4"
"2021","Aug 30","16:54",11,"1310.7","697.7","1985.2"
"2021","Aug 30","16:54",13,"835","1293.6","2774.8"
"2021","Aug 30","16:54",18,"1048.1","1097.5","2605.7"
"2021","Aug 30","16:54",86,"936.8","779.9","1987"
"2021","Aug 30","16:54",76,"672.7","1370","2910.1"
"2021","Aug 30","16:54",53,"779.2","1167.8","2621.1"
"2021","Aug 30","16:54",82,"635.2","1642.5","3303.9"
"2021","Aug 30","16:54",87,"958.1","1607.6","3385.6"
"2021","Aug 30","16:54",24,"962.4","785.8","2124.4"
"2021","Aug 30","16:54",34,"967.2","870.5","2166.4"
"2021","Aug 30","16:54",13,"1350.2","1312.9","3047.7"
"2021","Aug 30","16:54",19,"1105.6","1063","2470.5"
"2021","Aug 30","16:54",7,"1262.1","728.7","2007.7"
"2021","Aug 30","16:54",5,"722","1242.3","2657.9"
"2021","Aug 30","16:54",3,"1136.3","1050.5","2545.2"
"2021","Aug 30","16:54",8,"1134.1","1268.2","2958"
"2021","Aug 30","16:54",56,"553.9","1256.2","2578.8"
"2021","Aug 30","16:54",35,"1136.4","1173.7","2712.5"
"2021","Aug 30","16:54",65,"905","739","1999.4"
"2021","Aug 30","16:54",26,"965.3","904.5","2231.6"
"2021","Aug 30","16:54",24,"1057","1044.4","2430.9"
"2021","Aug 30","16:54",75,"553.9","1256.2","2578.8"
"2021","Aug 30","16:54",97,"1136.4","1173.7","2712.5"
"2021","Aug 30","16:54",12,"905","739","1999.4"
"2021","Aug 30","16:54",1,"965.3","904.5","2231.6"
"2021","Aug 30","16:54",2,"1057","1044.4","2430.9"
"2021","Sep 02","11:16",27,"584.8","773.8","1999.3"
